id;anio;titulo;resumen;vistas_txt;vistas;descargas_txt;descargas;google_scholar;tesista;cant_autor;docente_guia;cant_docguia;tipo_tesis;carrera;materias;editorial;url;pdf;facultad
73954;2023;La tipografía como herramienta de comunicación efectiva en el proceso de lecto-escritura en estudiantes con baja visión;"Las personas con baja visión enfrentan diversas barreras, no sólo físicas, sino también de acceso a la información, quedando excluidas de muchos ámbitos, como, por ejemplo, del sistema educativo. Por este motivo, el presente trabajo de investigación aborda el actual proceso de lecto-escritura digital en los alumnos con baja visión que asisten a la institución educativa Corina Lona, ubicada en la Ciudad de Salta. Para este estudio de caso, se aplicaron entrevistas semi estructuradas a las autoridades educativas, con el propósito de realizar un relevamiento de información que permita analizar las políticas utilizadas en la lectura digital. Para complementar la recolección de los datos, se realizaron observaciones en profundidad en una clase de computación. Con toda la información recolectada, se busca elaborar una guía de características primordiales para la elección correcta de tipografías destinada a cualquier material de lecto-escritura en formato digital, que sea lo más legible y accesible posible para personas con baja visión. 

People with low vision face various barriers, not only physical, but also access to information, being excluded from many areas, such as the educational system. For this reason, this research work addresses the current process of digital literacy in students with low vision attending the Corina Lona educational institution, located in the City of Salta. For this case study, semi structured interviews were applied to the educational authorities, with the purpose of carrying out a survey of information that allows analyzing the policies used in digital reading. To complement the data collection, in-depth observations were made in a computer class. With all the information collected, we seek to develop a guide of essential characteristics for the correct choice of fonts for any material of reading and writing in digital format, which is as readable and accessible as possible for people with low vision.";82 Vistas;82;96 Descargas;96;https://scholar.google.com/scholar?as_q=&as_epq=La%20tipograf%C3%ADa%20como%20herramienta%20de%20comunicaci%C3%B3n%20efectiva%20en%20el%20proceso%20de%20lecto-escritura%20en%20estudiantes%20con%20baja%20visi%C3%B3n&as_occt=any;Chiozzi Marcelo Rubén;1;Aparicio María;1;Tesis de Grado;Licenciatura en Diseño Gráfico;Tesis de grado | Diseño gráfico | Tipografía | Comunicación | Enseñanza de la escritura;Facultad de Artes y Ciencias;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=73954;https://bibliotecas.ucasal.edu.ar/opac_css/73954/3617/739543616.pdf;Artes y Ciencias
73959;2023;Propuesta de diseño para el acondicionamiento acústico en la iglesia evangélica “El Buen Samaritano”;"La iglesia evangélica el “Buen Samaritano” está ubicada en la Ciudad de Salta, en el barrio 6 de Septiembre, la cual fue fundada hace 26 años por los pastores Raúl Lazarte y Ángela Rueda. Según sus testimonios dicha iglesia nunca fue investigada ni tratada acústicamente, es por eso que se decidió llevar adelante este proyecto de investigación. En éste recinto se realizan distintos eventos como predicaciones, reproducción de contenidos multimedia, presentación de música en vivo, obras de teatro y danzas. En el siguiente proyecto de investigación se llevará a cabo una propuesta de diseño para el acondicionamiento acústico de la Iglesia Evangélica “El Buen Samaritano”. Para efectuar este proyecto se realizará un estudio mediante cálculos, herramientas y técnicas que ayuden a reconocer posibles falencias del recinto, posteriormente teniendo en cuenta las actividades que se presentan allí y los valores recomendados para este tipo de salas, plantear el nuevo diseño con las debidas modificaciones que respondan a las necesidades actuales de la comunidad evangélica. 

The evangelical church ""El Buen Samaritano"" is located in 6 de Septiembre neighborhood, in Salta and was founded 26 years ago by pastors Raúl Lazarte and Ángela Rueda. According to their testimonies, the church has never been investigated or treated acoustically, which is why this research project has been undertaken. In this building, different events are held such as preaching, reproduction of multimedia content, live music performances, plays, and dances. In the following research project, a design proposal will be carried out for the acoustic conditioning of the ""El Buen Samaritano"" evangelical church. To accomplish this project, a study will be conducted using calculations, tools, and techniques that help identify possible flaws in the building. Afterward, taking into account the activities that take place there and the recommended values for this type of space, the new design will be proposed with the necessary modifications that meet the current needs of the evangelical community.";78 Vistas;78;142 Descargas;142;https://scholar.google.com/scholar?as_q=&as_epq=Propuesta%20de%20dise%C3%B1o%20para%20el%20acondicionamiento%20ac%C3%BAstico%20en%20la%20iglesia%20evang%C3%A9lica%20%C2%93El%20Buen%20Samaritano%C2%94&as_occt=any;Navarro Lucas Raúl David;1;Saavedra Arce José Alberto;1;Tesis de Licenciatura;Licenciatura en Imagen y Sonido;Tesis de grado | Acústica | Sonido | Música | Voz;Facultad de Artes y Ciencias;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=73959;https://bibliotecas.ucasal.edu.ar/opac_css/73959/3618/739593617.pdf;Artes y Ciencias
73960;2017;"Impacto áulico y socio-cultural de proyectos escolares con medios audiovisuales :  Caso: ""Séptimo grado de primaria de la Escuela Dr. Francisco de Guruchaga, Nº 4.099 de Rosario de Lerma"", y ""Cuarto año del secundario del Colegio del Milagro Nº 8.024 de Salta Capital""";;0;0;0;0;;Acuña Claudio Marcelo;1;Sánchez Sofía;1;Tesis de Licenciatura;Licenciatura en Comunicaciones Sociales;Redacción periodística | Tesis de grado | Comunicación | TIC | Material audiovisual;Facultad de Artes y Ciencias;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=73960;;Artes y Ciencias
73962;2023;Producción de Carbonato de Sodio para la Industria del Litio en la provincia de Salta;"El presente trabajo de tesis aborda un problema fundamental en la industria minera de Argentina: la dependencia de las importaciones de carbonato de sodio, insumo clave para la producción de litio, un recurso vital para el desarrollo tecnológico a nivel global. El objetivo principal es analizar la viabilidad de la producción y comercialización local de carbonato de sodio en la provincia de Salta, Argentina, con el fin de abastecer a la industria minera del norte del país y reducir la dependencia de mercados externos. Para lograr este objetivo, se realiza un análisis exhaustivo de los diferentes aspectos relacionados con la producción y comercialización de este insumo clave para el país. En primer lugar, luego de describir el contexto actual y las características principales del producto, se analiza la demanda actual y proyectada de carbonato de sodio en el mercado nacional e internacional, con el fin de determinar el potencial de la producción local. A continuación, se evalúa los diferentes métodos de producción, teniendo en cuenta las realidades de nuestro país y provincia. Luego, se describe detalladamente el proceso de producción y comercialización de carbonato de sodio en la provincia de Salta, incluyendo su ubicación, método de elaboración, capacidad de producción, precios y proyecciones financieras. También se analiza el impacto ambiental del proyecto, identificando las posibles problemáticas y proponiendo medidas de control, mitigación, erradicación o eliminación en cada una de las etapas del proceso productivo. Además, se describe el marco normativo y las políticas a nivel nacional que fomentan la participación de proveedores locales en proyectos de inversión, incluyendo la industria minera, haciendo énfasis en la importancia de este aspecto para el desarrollo sostenible de la región y la creación de empleo local. Por último, se incluye la estructura organizacional necesaria para el funcionamiento eficiente del proyecto, teniendo en cuenta la cantidad de personal y sus funciones principales, como así también un estudio financiero detallado con la finalidad de evaluar la viabilidad económica del proyecto. En conclusión, el presente trabajo demuestra la viabilidad de la producción y comercialización local de carbonato de sodio en la provincia de Salta, Argentina, como una alternativa rentable y sostenible para abastecer a la industria minera del norte del país y reducir la dependencia de mercados externos, proponiendo una marca, un modelo organizacional como así también el método de producción más eficiente posible. 

This thesis work addresses a fundamental problem in the mining industry in Argentina: the dependence on imports of sodium carbonate, a key input for the production of lithium, a vital resource for global technological development. The main objective is to analyze the feasibility of local production and commercialization of sodium carbonate in the province of Salta, Argentina, in order to supply the mining industry in the north of the country and reduce dependence on foreign markets. To achieve this objective, an exhaustive analysis of the different aspects related to the production and commercialization of this key input for the country is carried out. First, after describing the current context and the main characteristics of the product, the current and projected demand for sodium carbonate in the domestic and international markets is analyzed in order to determine the potential of local production. Next, the different production methods are evaluated, taking into account the realities of our country and province. Then, the production and commercialization process of sodium carbonate in the province of Salta is described in detail, including its location, production method, production capacity, prices and financial projections. The environmental impact of the project is also analyzed, identifying possible problems and proposing control, mitigation, eradication or elimination measures at each stage of the production process. In addition, the regulatory framework and policies at the national level that encourage the participation of local suppliers in investment projects, including the mining industry, are described, emphasizing the importance of this aspect for the sustainable development of the region and the creation of local employment. Finally, the organizational structure necessary for the efficient operation of the project is included, taking into account the number of personnel and their main functions, as well as a detailed financial study in order to evaluate the economic viability of the project. In conclusion, this paper demonstrates the feasibility of local production and marketing of sodium carbonate in the province of Salta, Argentina, as a profitable and sustainable alternative to supply the mining industry in the north of the country and reduce dependence on foreign markets, proposing a brand, an organizational model as well as the most efficient production method possible.";138 Vistas;138;206 Descargas;206;https://scholar.google.com/scholar?as_q=&as_epq=Producci%C3%B3n%20de%20Carbonato%20de%20Sodio%20para%20la%20Industria%20del%20Litio%20en%20la%20provincia%20de%20Salta&as_occt=any;Fabroni Maximiliano Ezequiel  Zingone José Tomás;2;Tita Gerardo Joaquín;1;Trabajo Final de Grado;Ingeniería Industrial;Trabajo final de grado | Ingeniería industrial | Tecnología del vidrio | Vidrio | Desarrollo industrial;Facultad de Ingeniería;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=73962;https://bibliotecas.ucasal.edu.ar/opac_css/73962/3619/739623618.pdf;Ingeniería
73964;2023;Rediseño de marca y comunicación institucional para la empresa salteña “RS MAQ”, durante el año 2023;"El objetivo principal de este proyecto, fue visibilizar el proceso de rediseño de la identidad corporativa y piezas gráficas de la empresa RS MAQ: Movimiento de suelo. Para lograr esto, se inició con un análisis detallado, comenzando desde el marco teórico y llevando a cabo una investigación exhaustiva sobre el funcionamiento y propósito de la empresa. Luego de recopilar los datos a través de las entrevistas, encuestas y observación documental, se procedió a analizar y evaluar la información obtenida. En base al resultado a este análisis, se elaboró una propuesta de rediseño que incluye elementos tales como un nuevo logotipo, paleta de colores, tipografía, y otros componentes visuales necesarios para la utilización correcta de la marca. Los mismos están alineados con la identidad de la empresa y transmitirán los valores y la imagen deseada. Además, se desarrollaron directrices y lineamientos visuales a fin de garantizar coherencia y consistencia en todos los medios de comunicación de RS MAQ. Esto incluye la aplicación de la identidad corporativa en tarjetas de presentación, material publicitario, y perfiles de redes sociales, entre otros. En conclusión, este proyecto abarcó un proceso integral de rediseño de la identidad corporativa y medios visuales de la empresa mencionada, desde el análisis inicial hasta la implementación y evaluación final, bus cando renovar su comunicación e imagen corporativa, y alineándose a sus necesidades y objetivos.

The main objective of this project was to showcase the redesign process of the corporate identity and graphic materials of the company RS MAQ: Soil Movement. To achieve this, it began with a detailed analysis, starting from the theoretical framework and conducting thorough research on the company’s operation and purpose. After collecting data through interviews, surveys, and documentary observation, the information obtained was analyzed and evaluated. Based on the results of this analysis, a redesign proposal was developed, which includes elements such as a new logo, color palette, typography, and other visual components necessary for the correct use of the brand. These elements are aligned with the company’s identity and will convey the desired values and image. Furthermore, visual guidelines and directives were developed to ensure coherence and consistency across all RS MAQ communication channels. This includes the application of the corporate identity on business cards, promotional materials, and social media profiles, among others. In conclusion, this project encompassed a comprehensive process of redesigning the corporate identity and visual media of the mentioned company, from the initial analysis to the final implementation and evaluation, aiming to refresh its communication and corporate image while aligning with its needs and objectives.";130 Vistas;130;185 Descargas;185;https://scholar.google.com/scholar?as_q=&as_epq=Redise%C3%B1o%20de%20marca%20y%20comunicaci%C3%B3n%20institucional%20para%20la%20empresa%20salte%C3%B1a%20%C2%93RS%20MAQ%C2%94,%20durante%20el%20a%C3%B1o%202023&as_occt=any;Gallardo Gauffin María Luján;1;López Sanabria Arturo J.;1;Tesis de Grado;Licenciatura en Diseño Gráfico;Tesis de grado | Diseño gráfico | Marcas comerciales | Imagen corporativa | Comunicación organizacional | Comunicación visual;Facultad de Artes y Ciencias;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=73964;https://bibliotecas.ucasal.edu.ar/opac_css/73964/3621/739643619.pdf;Artes y Ciencias
73967;2023;Sistema de Gestión Web aplicando gestión ágil de proyectos SCRUMBAN;El siguiente proyecto de grado propone el análisis, desarrollo e implementación de una solución web informática para la empresa “Marco Antonio Tours”. El crecimiento que tuvo la organización en los últimos años generó la necesidad de informatizar diferentes procesos que actualmente administran la información de manera manual. La solución estará basada en la integración de un sitio web y un sistema de gestión web, que se llevará a cabo mediante el análisis del flujo de la información de los procesos existentes, para obtener el modelo lógico real de los mismos. Dicha solución busca reducir el tiempo de ejecución de las tareas diarias de cada empleado, mejorando la calidad de atención a los requerimientos de los clientes.;42 Vistas;42;55 Descargas;55;https://scholar.google.com/scholar?as_q=&as_epq=Sistema%20de%20Gesti%C3%B3n%20Web%20aplicando%20gesti%C3%B3n%20%C3%A1gil%20de%20proyectos%20SCRUMBAN&as_occt=any;Encinas Figueroa Noelia Daiana  García Sergio Sebastián;2;Perdiguero Jorge Alejandro;1;Tesis de Grado;Ingeniería en Informática;Trabajo final de grado | Informática | Sitio en la Web | Sistemas de gestión;Facultad de Ingeniería;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=73967;https://bibliotecas.ucasal.edu.ar/opac_css/73967/3622/739673621.pdf;Ingeniería
73969;2023;Análisis de factibilidad económica de instalación de simulador de entrenamiento en el manejo de cargas pesadas en el NOA;"El presente trabajo de tesis afronta un inconveniente en la industria minera de Argentina, la capacitación en manejo de maquinarias pesadas. El objetivo principal es analizar la factibilidad económica de instalar una empresa de servicios que se dedique a la capacitación en el manejo de maquinarias pesadas mediante el uso de simuladores de realidad virtual, en la provincia de Salta, Argentina, con el fin de abastecer a la industria minera del norte del país y reducir la incertidumbre económica que generan las capacitaciones in situ. En un primer momento, se describe la historia de los simuladores y la conveniencia que los mismos presentan para su uso dentro de la capacitación, luego se analiza la demanda tanto actual como una proyección de la misma para determinar el potencial de clientela local, y a partir de ahí se evalúan los proveedores de simuladores y cual se adecua más a nuestras necesidades. A continuación, se describe la empresa, la ubicación de la misma, el simulador que será elegido para realizar las capacitaciones y el capital humano requerido. También analizaremos el impacto ambiental que posee nuestra empresa, un estudio de higiene y seguridad requerido, así como el legal para describir el marco normativo y políticas necesarias para la implementación y puesta en marcha de un servicio de capacitación. Al final del proyecto se incluye un estudio financiero detallado que nos permite evaluar la factibilidad económica del proyecto en sí. En resumen, el proyecto combina la necesidad de capacitación en la industria con una solución rentable y prometedora. 

This thesis addresses an issue in the mining industry of Argentina, which is the training in heavy machinery operation. The main objective is to analyze the economic feasibility of establishing a service company that specializes in training for heavy machinery operation using virtual reality simulators in the province of Salta, Argentina. The aim is to cater to the mining industry in the northern region of the country and reduce the economic uncertainty associated with on-site training. Initially, the history of simulators and their advantages in training are described. Then, the current demand and a projection of future demand are analyzed to determine the potential local customer base. Based on this analysis, simulator suppliers are evaluated to determine the most suitable one for our needs. Next, the company is described, including its location, the chosen simulator for training, and the required human capital. Environmental impact, hygiene and safety considerations, as well as the legal aspects, are also analyzed to establish the regulatory framework and necessary policies for the implementation and operation of the training service. The project concludes with a detailed financial study to evaluate the economic feasibility of the project itself. In summary, this project combines the need for industry training with a promising and cost-effective solution.";80 Vistas;80;104 Descargas;104;https://scholar.google.com/scholar?as_q=&as_epq=An%C3%A1lisis%20de%20factibilidad%20econ%C3%B3mica%20de%20instalaci%C3%B3n%20de%20simulador%20de%20entrenamiento%20en%20el%20manejo%20de%20cargas%20pesadas%20en%20el%20NOA&as_occt=any;Arce María Salomé  Lescaffette Sofía;2;Linares Juan Francisco;1;Trabajo Final de Grado;Ingeniería Industrial;Trabajo final de grado | Ingeniería industrial | Minería | Máquina | Evaluación de proyecto;Facultad de Ingeniería;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=73969;https://bibliotecas.ucasal.edu.ar/opac_css/73969/3623/739693622.pdf;Ingeniería
73972;2022;Aplicación Móvil para gestión del sistema de tickets del área de soporte de TI en una empresa del sector de la construcción;Este proyecto tiene como objetivo brindar a Saltapor SRL, una herramienta que le permita organizar el área de soporte de TI de su empresa, y la forma en que esta se relaciona con las demás áreas que componen a la misma. La herramienta en cuestión, la cual sigue las mejoras prácticas basadas en el estándar de ITIL, es una aplicación desarrollada para la plataforma Android, que permite registrar, en forma de tickets, todas las solicitudes que llegan al sector desde las demás áreas, ya sean requerimientos o reportes de incidentes o problemas. De esta manera, esta aplicación permitirá a la empresa conocer el desempeño del sector y de los empleados que lo conforman. La problemática de la falta de organización e información en cuanto a todos los pedidos que recibe y resuelve esta área en Saltapor SRL, es el objeto de estudio del presente proyecto de grado.;65 Vistas;65;91 Descargas;91;https://scholar.google.com/scholar?as_q=&as_epq=Aplicaci%C3%B3n%20M%C3%B3vil%20para%20gesti%C3%B3n%20del%20sistema%20de%20tickets%20del%20%C3%A1rea%20de%20soporte%20de%20TI%20en%20una%20empresa%20del%20sector%20de%20la%20construcci%C3%B3n&as_occt=any;Braga Méndez Sebastián;1;Rivera Bernsdorff Fernando Lucas;1;Tesis de Grado;Ingeniería en Informática;Trabajo final de grado | Informática | Aplicación informática | Sistema informático | Tecnología de la información;Facultad de Ingeniería;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=73972;https://bibliotecas.ucasal.edu.ar/opac_css/73972/3624/739723623.pdf;Ingeniería
73976;2022;Estudio de factibilidad de la producción de bolsas tipo camiseta a partir de almidón de papa;En este proyecto se estudia la factibilidad de la puesta en marcha de una fábrica de bolsas tipo camiseta biodegradables, hechas a partir de almidón recuperado de industrias de papas fritas locales. Está dirigido a supermercados de la ciudad, los cuales, entregan este producto como parte de su servicio. La propuesta involucra el cambio de la materia prima con la que comúnmente se fabrican las bolsas, ya que propone fabricar estas a partir de biopolímeros. Los biopolímeros son una de las posibles respuestas al gran problema ambiental que actualmente genera el plástico convencional. A diferencia de este, los biopolímeros que provienen de almidones son biodegradables, y al descomponerse lo hacen rápidamente y sin dejar residuos tóxicos en el medio ambiente. Estos materiales representan una innovación en la industria del plástico y una posibilidad de negocio. Se detectó que existe un mercado que valora las características del producto, y que está dispuesto a pagar por él. El estudio ambiental y social resulto muy positivo, dado que el proyecto es un modelo de industria sustentable. Por último, al estudiar económica y financieramente el proyecto, se obtuvieron indicadores que demostraron que es factible su puesta en marcha. Se consideraron dos escenarios posibles para desarrollar el proyecto: Realizarlo con inversiones propias, y hacerlo con inversiones tanto propias como de terceros. En el primer escenario se obtuvo un VAN de $1.299.161 y una TIR de 65% con una tasa mínima de retorno o TMAR de 61%, lo que indica que el proyecto es 4% más rentable que entidades financieras. La recuperación de capital invertido sucederá en el tercer periodo del proyecto. En el segundo escenario, se considera un préstamo del banco BICE a una tasa del 36%, con un periodo de gracia de dos años, por el 50% del capital necesario para realizar el proyecto. Los resultados de este escenario muestran ser aún mejores, obteniendo un VAN de $13.717.750 y una TIR de 123% con una Tasa de corte de capital de 48%, y el capital se recuperaría al final del segundo año. La segunda alternativa indica ser la más conveniente para realizar el proyecto. Por todo lo anterior mencionado podemos concluir que es un proyecto viable de llevar a cabo.;70 Vistas;70;103 Descargas;103;https://scholar.google.com/scholar?as_q=&as_epq=Estudio%20de%20factibilidad%20de%20la%20producci%C3%B3n%20de%20bolsas%20tipo%20camiseta%20a%20partir%20de%20almid%C3%B3n%20de%20papa&as_occt=any;Juarez Ulises Daniel  Mosconi María Sol;2;Villa Daniel;1;Trabajo Final de Grado;Ingeniería Industrial;Trabajo final de grado | Ingeniería industrial | Plásticos | Medio ambiente | Contaminacion ambiental;Facultad de Ingeniería;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=73976;https://bibliotecas.ucasal.edu.ar/opac_css/73976/3625/739763624.pdf;Ingeniería
73980;2022;Producción de chapas plásticas a partir de rPET;El presente proyecto estudia la factibilidad de instalar una planta de producción de chapas plásticas a partir de PET en la Ciudad de Salta, Argentina. El PET (Tereftalato de Polietileno) es un termoplástico muy utilizado en la fabricación de botellas, bandejas, vasos, film, películas fotográficas, piezas de maquinarías, artículos de electricidad, entre muchas otras aplicaciones. El PET se encuentra en abundancia en los vertederos de las ciudades y disperso en muchos lugares generando contaminación al planeta. La característica principal por la cual se selecciona este termoplástico como componente de fabricación es porque es el plástico más reciclable a nivel mundial, siendo esto posible hasta ocho ciclos de reciclaje. Este proyecto tiene sustento en promover a la disminución de residuos plásticos y a su reutilización. Actualmente se estima que cada argentino consume alrededor de 43 kg de plásticos al año, lo que se traduce teniendo en cuenta una población de 45,8 millones de personas en casi dos millones de toneladas de desechos plásticos por año. Al estar el PET entre los más utilizados, la mayoría de estos desechos corresponden a este. La mitad de estos plásticos son desechados al poco tiempo de uso generando que se acumulen año a año los desechos contaminando el planeta y nuestro país. Este proyecto apunta a poder utilizar los desechos de PET como materia prima para la fabricación de chapas plásticas traslúcidas y opacas. De esta manera se fabrica un nuevo producto con valor económico logrando así cerrar el ciclo de economía circular. Durante la investigación de este proyecto se realizó un estudio del mercado al cual están dirigidas las chapas plásticas y se estima la demanda que tendrían. Se analizan los aspectos técnicos que deberá tener el producto esperado y se selecciona la maquinaria a utilizar. A su vez, se hacen estudio medioambiental y legal para determinar los impactos que tendría y normativas a tener en cuenta respectivamente. Con ello se lleva a cabo el estudio económico financiero y se determina la viabilidad del proyecto. Para emprender este proyecto se requiere de una inversión de USD $ 435.614. El valor actual neto obtenido con una tasa de rentabilidad del 20% sujeta a las condiciones económicas que atraviesa el país es de USD $ 673.098 , mientras que la tasa interna de retorno es del 45%. Con estos datos obtenidos el periodo de recupero es de 3 años, siendo un proyecto rentable y factible de implementar.;38 Vistas;38;52 Descargas;52;https://scholar.google.com/scholar?as_q=&as_epq=Producci%C3%B3n%20de%20chapas%20pl%C3%A1sticas%20a%20partir%20de%20rPET&as_occt=any;López de los Ríos Juan Félix  Becker Alejandro;2;Romero Etchenique Fernando;1;Trabajo Final de Grado;Ingeniería Industrial;Trabajo final de grado | Ingeniería industrial | Plásticos | Medio ambiente | Material reciclado;Facultad de Ingeniería;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=73980;https://bibliotecas.ucasal.edu.ar/opac_css/73980/3626/739803625.pdf;Ingeniería
73990;2023;Las características del uso de la comunicación no verbal según los subsistemas en las formas de vinculación de los estudiantes del alumnado de último año de turismo, abogacía y psicología de la Universidad Católica en Salta Capital durante el 2022;"La presente investigación se trata de un estudio cualitativo cuyo objetivo es describir las características del uso de la Comunicación No Verbal según los subsistemas influenciada por la profesión que se estudia. La misma se llevó a cabo en estudiantes de último año de las carreras de Turismo, Abogacía y Psicología. La comunicación está presente siempre, cada vez que una persona busca interactuar, la emplea. Sin embargo, a menudo pasamos por alto el significado de nuestros gestos, miradas, sonrisas o movimientos corporales. La principal teoría en la cual se basó esta investigación es la de los cinco Sistemas de Comunicación No Verbal (Kinésico, Proxémico, Cronémico, Diacrítico Vestimental y Paralingüístico) planteada por Sergio Rulicki, Doctor en Comunicación Social y experto en lenguaje no verbal. El paradigma con el cual se trabajó es el interpretativo cualitativo. Asimismo, la principal herramienta de recolección de datos que se utilizó fue la entrevista semiestructurada empleada en alumnos como en profesionales cuya opinión enriquecieron y contextualizaron la exploración. Entre los resultados principales se obtuvo que la comunicación no verbal complementa la comunicación verbal y transmite costumbres, tradiciones y valores culturales. Se destacó la importancia de los gestos, expresiones faciales, posturas y otros elementos no verbales en la comunicación. Se analizaron los subsistemas de la comunicación no verbal y se encontró que cada carrera utiliza diferentes sistemas para generar confianza y transmitir profesionalismo. En conclusión, la Comunicación No Verbal desempeña un papel fundamental en la generación de confianza, persuasión y comunicación efectiva en las profesiones estudiadas. 

The present research is a qualitative study aimed at describing the characteristics of Nonverbal Communication usage according to the subsystems influenced by the studied profession. It was conducted among final-year students in the fields of Tourism, Law, and Psychology. Communication is always present, whenever a person seeks to interact, they employ it. However, we often overlook the meaning of our gestures, glances, smiles, or body movements. The main theory upon which this research is based is the Five Systems of Nonverbal Communication (Kinesic, Proxemic, Chronemic, Diacritic Vestimental, and Paralinguistic) proposed by Sergio Rulicki, a Doctor in Social Communication and an expert in nonverbal language. The working paradigm was qualitative interpretive. Furthermore, the main data collection tool used was the semi-structured interview employed with both students and professionals, whose opinions enriched and contextualized the exploration. Among the main results, it was found that nonverbal communication complements verbal communication and transmits customs, traditions, and cultural values. The importance of gestures, facial expressions, postures, and other nonverbal elements in communication was highlighted. The subsystems of nonverbal communication were analyzed, revealing that each profession utilizes different systems to generate trust and convey professionalism. In conclusion, Nonverbal Communication plays a fundamental role in building trust, persuasion, and effective communication within the studied professions.";68 Vistas;68;126 Descargas;126;https://scholar.google.com/scholar?as_q=&as_epq=Las%20caracter%C3%ADsticas%20del%20uso%20de%20la%20comunicaci%C3%B3n%20no%20verbal%20seg%C3%BAn%20los%20subsistemas%20en%20las%20formas%20de%20vinculaci%C3%B3n%20de%20los%20estudiantes%20del%20alumnado%20de%20%C3%BAltimo%20a%C3%B1o%20de%20turismo,%20abogac%C3%ADa%20y%20psicolog%C3%ADa%20de%20la%20Universidad%20Cat%C3%B3lica%20en%20Salta%20Capital%20durante%20el%202022&as_occt=any;Delgado Iacuzzi Candelaria María;1;Zigarán Carrizo Tamara Antonella;1;Tesis de Licenciatura;Licenciatura en Comunicaciones Sociales;Tesis de grado | Comunicación | Comunicación no verbal;Facultad de Artes y Ciencias;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=73990;https://bibliotecas.ucasal.edu.ar/opac_css/73990/3627/739903626.pdf;Artes y Ciencias
73991;2023;Seguridad y salud ocupacional en carpintería de aluminio;"Desde el punto de vista preventivo en el ámbito laboral, es importante identificar y localizar los riesgos para logar eliminar o reducirlos. Toda empresa está en la obligación de ofrecer condiciones dignas de trabajo en donde se garantice la salud y las condiciones adecuadas de higiene y seguridad en los colaboradores y contratistas, de tal manera se debe promover acciones encaminadas al control de los niveles de riesgo generados por diferentes fuentes dentro del espacio de trabajo. Los factores de riesgo laboral están presentes en diferentes circunstancias y afectan la calidad de vida de cada persona. Con esto, su comportamiento y productividad se puede ver afectada, lo que puede derivar en la generación de accidentes de trabajo y enfermedades generadas por el desconocimiento en la prevención de riesgos en seguridad y salud en el trabajo. Esta investigación pretende evidenciar la necesidad de diseñar propuestas que cumpla con la función de identificar, concientizar y actuar sobre los riesgos relacionados con esta actividad. Haciendo uso de las herramientas tradicionales como las encuestas, entrevistas, observación y revisión de fuentes bibliográficas, así también como el uso de herramientas propias de la seguridad laboral como lo son el análisis de riesgo o la aplicación de métodos ergonómicos se fueron delimitando los objetivos y contenido. 

From a preventive point of view in the workplace, it is important to identify and locate risks in order to eliminate or reduce them. Every company is obliged to offer decent working conditions where health and adequate health and safety conditions are guaranteed to collaborators and contractors, in such a way that actions aimed at controlling the levels of risk generated by different sources within the workspace. Occupational risk factors are present in different circumstances and affect the quality of life of each person. With this, their behavior and productivity can be affected, which can lead to the generation of work accidents and illnesses generated by the lack of knowledge in the prevention of occupational health and safety risks. This research aims to demonstrate the need to design proposals that fulfill the function of identifying, raising awareness and acting on the risks related to this activity. Making use of traditional tools such as surveys, interviews, observation and review of bibliographic sources, as well as the use of occupational safety tools such as risk analysis or the application of ergonomic methods, the objectives and contents.";183 Vistas;183;307 Descargas;307;https://scholar.google.com/scholar?as_q=&as_epq=Seguridad%20y%20salud%20ocupacional%20en%20carpinter%C3%ADa%20de%20aluminio&as_occt=any;Miralpeix Manuel;1;Andrés Claudia Raquel;1;Tesis de Licenciatura;Licenciatura en Higiene y Seguridad en el Trabajo;Tesis de grado | Seguridad e higiene en el trabajo | Riesgos del trabajo | Prevención de riesgos laborales;Facultad de Ingeniería;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=73991;https://bibliotecas.ucasal.edu.ar/opac_css/73991/3628/739913627.pdf;Ingeniería
73993;2022;Planta procesadora de aceite esencial de limón, jugo concentrado y cáscara deshidratada;;0;0;0;0;;Lenz María Amelia  Castillo Fernando Fabricio;2;Guzmán Álvaro;1;Tesis de Grado;Ingeniería Industrial;Trabajo final de grado | Ingeniería industrial | Limón | Aceite vegetal;Facultad de Ingeniería;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=73993;;Ingeniería
